Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       96     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > > >(__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >)
  0.00      0.00     0.00       96     0.00     0.00  std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::_Vector_base(std::allocator<sf::Vertex> const&)
  0.00      0.00     0.00       96     0.00     0.00  std::vector<sf::Vertex, std::allocator<sf::Vertex> >::_M_move_assign(std::vector<sf::Vertex, std::allocator<sf::Vertex> >&&, std::integral_constant<bool, true>)
  0.00      0.00     0.00       96     0.00     0.00  std::vector<sf::Vertex, std::allocator<sf::Vertex> >::end()
  0.00      0.00     0.00       96     0.00     0.00  std::vector<sf::Vertex, std::allocator<sf::Vertex> >::begin()
  0.00      0.00     0.00       96     0.00     0.00  std::vector<sf::Vertex, std::allocator<sf::Vertex> >::vector(std::allocator<sf::Vertex> const&)
  0.00      0.00     0.00       96     0.00     0.00  std::vector<sf::Vertex, std::allocator<sf::Vertex> >::operator=(std::vector<sf::Vertex, std::allocator<sf::Vertex> >&&)
  0.00      0.00     0.00       96     0.00     0.00  std::vector<sf::Vertex, std::allocator<sf::Vertex> >::operator=(std::vector<sf::Vertex, std::allocator<sf::Vertex> > const&)
  0.00      0.00     0.00       96     0.00     0.00  __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, sf::Vertex*>(__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, sf::Vertex*)
  0.00      0.00     0.00       96     0.00     0.00  __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<sf::Vertex const*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > > >(__gnu_cxx::__normal_iterator<sf::Vertex const*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex const*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >)
  0.00      0.00     0.00       96     0.00     0.00  sf::Vertex* std::__copy_move_a1<false, sf::Vertex const*, sf::Vertex*>(sf::Vertex const*, sf::Vertex const*, sf::Vertex*)
  0.00      0.00     0.00       96     0.00     0.00  sf::Vertex* std::__copy_move_a2<false, sf::Vertex const*, sf::Vertex*>(sf::Vertex const*, sf::Vertex const*, sf::Vertex*)
  0.00      0.00     0.00       96     0.00     0.00  void std::__alloc_on_move<std::allocator<sf::Vertex> >(std::allocator<sf::Vertex>&, std::allocator<sf::Vertex>&)
  0.00      0.00     0.00       96     0.00     0.00  __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > > std::copy<__gnu_cxx::__normal_iterator<sf::Vertex const*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > > >(__gnu_cxx::__normal_iterator<sf::Vertex const*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex const*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >)
  0.00      0.00     0.00       96     0.00     0.00  std::remove_reference<std::allocator<sf::Vertex>&>::type&& std::move<std::allocator<sf::Vertex>&>(std::allocator<sf::Vertex>&)
  0.00      0.00     0.00       96     0.00     0.00  std::remove_reference<std::vector<sf::Vertex, std::allocator<sf::Vertex> >&>::type&& std::move<std::vector<sf::Vertex, std::allocator<sf::Vertex> >&>(std::vector<sf::Vertex, std::allocator<sf::Vertex> >&)
  0.00      0.00     0.00       96     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > > >(__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >)
  0.00      0.00     0.00       96     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, sf::Vertex>(__gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, __gnu_cxx::__normal_iterator<sf::Vertex*, std::vector<sf::Vertex, std::allocator<sf::Vertex> > >, std::allocator<sf::Vertex>&)
  0.00      0.00     0.00       92     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator()
  0.00      0.00     0.00       92     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator()
  0.00      0.00     0.00       90     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.00     0.00       90     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.00     0.00       90     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.00     0.00       90     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.00     0.00       90     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      0.00     0.00       87     0.00     0.00  double const*& arma::access::rw<double const*>(double const* const&)
  0.00      0.00     0.00       86     0.00     0.00  Contenedor* std::__addressof<Contenedor>(Contenedor&)
  0.00      0.00     0.00       85     0.00     0.00  Contenedor const& std::forward<Contenedor const&>(std::remove_reference<Contenedor const&>::type&)
  0.00      0.00     0.00       80     0.00     0.00  Contenedor::~Contenedor()
  0.00      0.00     0.00       80     0.00     0.00  sf::CircleShape::~CircleShape()
  0.00      0.00     0.00       79     0.00     0.00  Contenedor::Contenedor(Contenedor const&)
  0.00      0.00     0.00       79     0.00     0.00  sf::CircleShape::CircleShape(sf::CircleShape const&)
  0.00      0.00     0.00       79     0.00     0.00  sf::Shape::Shape(sf::Shape const&)
  0.00      0.00     0.00       74     0.00     0.00  __gnu_cxx::__normal_iterator<Contenedor*, std::vector<Contenedor, std::allocator<Contenedor> > >::base() const
  0.00      0.00     0.00       74     0.00     0.00  std::vector<Contenedor, std::allocator<Contenedor> >::size() const
  0.00      0.00     0.00       72     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long)
  0.00      0.00     0.00       68     0.00     0.00  std::remove_reference<std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&>(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&)
  0.00      0.00     0.00       68     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&& std::forward<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::remove_reference<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::type&)
  0.00      0.00     0.00       65     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const& std::forward<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>(std::remove_reference<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>::type&)
  0.00      0.00     0.00       64     0.00     0.00  std::vector<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::size() const
  0.00      0.00     0.00       64     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00       64     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base()
  0.00      0.00     0.00       64     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  0.00      0.00     0.00       60     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.00     0.00       58     0.00     0.00  long long& arma::access::rw<long long>(long long const&)
  0.00      0.00     0.00       56     0.00     0.00  long long const*& arma::access::rw<long long const*>(long long const* const&)
  0.00      0.00     0.00       56     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&)
  0.00      0.00     0.00       55     0.00     0.00  void std::_Destroy<Contenedor>(Contenedor*)
  0.00      0.00     0.00       54     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::__niter_base<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*>(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*)
  0.00      0.00     0.00       53     0.00     0.00  std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  0.00      0.00     0.00       53     0.00     0.00  std::operator~(std::_Ios_Fmtflags)
  0.00      0.00     0.00       52     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_max_size() const
  0.00      0.00     0.00       51     0.00     0.00  std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  0.00      0.00     0.00       51     0.00     0.00  std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
  0.00      0.00     0.00       50     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00       49     0.00     0.00  Contenedor::setCurrentCapacity(float)
  0.00      0.00     0.00       48     0.00     0.00  Contenedor::getTextPercentageCurrentlyCapacity()
  0.00      0.00     0.00       48     0.00     0.00  Contenedor::setTextPercentageCurrentlyCapacity(sf::Text)
  0.00      0.00     0.00       48     0.00     0.00  sf::Text::operator=(sf::Text&&)
  0.00      0.00     0.00       48     0.00     0.00  sf::Text::operator=(sf::Text const&)
  0.00      0.00     0.00       48     0.00     0.00  boost::range_iterator<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const, void>::type boost::range_detail::range_begin<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const>(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      0.00     0.00       48     0.00     0.00  boost::range_iterator<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const, void>::type boost::range_adl_barrier::begin<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
